timestamp,traffic_label,ap1_proto,ap1_streams,ap1_udp_rate,ap1_tcp_window,ap1_throughput_bps,ap1_loss_pct,ap1_jitter_ms,ap1_txd_client_mac,ap1_txd_tx_delta_bytes,ap1_txd_estimated_throughput_bps,ap1_wifi_channel,ap1_wifi_frequency_mhz,ap1_wifi_bandwidth_mhz,ap1_wifi_tx_power_dbm,ap1_wifi_cwmin,ap1_wifi_cwmax,ap1_wifi_noise_floor_dbm,ap1_wifi_channel_busy_percent,ap1_wifi_nss,ap1_wifi_rts_cts,ap1_wifi_latency_min_ms,ap1_wifi_latency_avg_ms,ap1_wifi_latency_max_ms,ap1_client_client_mac,ap1_client_signal_rssi_dbm,ap1_client_tx_retries,ap1_client_tx_failed,ap1_client_tx_bitrate_mbps,ap1_client_rx_bitrate_mbps,ap1_client_tx_bytes,ap1_client_rx_bytes,ap1_client_mcs_index,ap2_proto,ap2_streams,ap2_udp_rate,ap2_tcp_window,ap2_throughput_bps,ap2_loss_pct,ap2_jitter_ms,ap2_txd_client_mac,ap2_txd_tx_delta_bytes,ap2_txd_estimated_throughput_bps,ap2_wifi_channel,ap2_wifi_frequency_mhz,ap2_wifi_bandwidth_mhz,ap2_wifi_tx_power_dbm,ap2_wifi_cwmin,ap2_wifi_cwmax,ap2_wifi_noise_floor_dbm,ap2_wifi_channel_busy_percent,ap2_wifi_nss,ap2_wifi_rts_cts,ap2_wifi_latency_min_ms,ap2_wifi_latency_avg_ms,ap2_wifi_latency_max_ms,ap2_client_client_mac,ap2_client_signal_rssi_dbm,ap2_client_tx_retries,ap2_client_tx_failed,ap2_client_tx_bitrate_mbps,ap2_client_rx_bitrate_mbps,ap2_client_tx_bytes,ap2_client_rx_bytes,ap2_client_mcs_index
2025-08-12 14:10:36,RUN_20250812_141011_17,TCP,1,,2M,104856289.29638378,0.0,,68:54:5a:e2:f2:c0,134020854,107216683,44,5220,40,10,63,127,-92,0,1,off,0.964,1.56,1.937,68:54:5a:e2:f2:c0,-56,869,869,135.0,300.0,134022000,223407,7,TCP,16,,,57460474.8993989,0.0,,ac:ed:5c:47:06:cb,70066042.0,56052833.0,36,5180,20,10,7,15,-92,38,1,on,1.156,1.493,2.234,ac:ed:5c:47:06:cb,-47.0,73.0,73.0,65.0,6.0,70066042.0,1672197.0,7.0
2025-08-12 14:11:43,RUN_20250812_141117_19,TCP,1,,1M,44006696.260048166,0.0,,68:54:5a:e2:f2:c0,55954678,44763742,48,5240,20,23,31,63,-92,0,2,off,0.93,0.976,1.082,68:54:5a:e2:f2:c0,-46,205,205,65.0,130.0,55955824,118243,7,UDP,1,400M,,57813294.22942327,0.0,0.009064030456758515,ac:ed:5c:47:06:cb,74367741.0,59494192.0,48,5240,80,17,63,127,-92,29,2,off,1.99,2.06,2.134,ac:ed:5c:47:06:cb,-45.0,279.0,279.0,292.5,12.0,74367819.0,5143.0,7.0
2025-08-12 14:12:49,RUN_20250812_141221_21,TCP,1,,512K,46613475.2836867,0.0,,68:54:5a:e2:f2:c0,60594373,48475498,44,5220,40,23,63,127,-92,0,1,off,1.056,1.096,1.178,68:54:5a:e2:f2:c0,-55,380,380,135.0,300.0,60595773,109131,7,TCP,1,,,138725078.82413295,0.0,,ac:ed:5c:47:06:cb,179317242.0,143453793.0,44,5220,80,17,31,63,-92,0,2,on,1.993,2.071,2.168,ac:ed:5c:47:06:cb,-47.0,387.0,387.0,292.5,866.7,179317320.0,323532.0,7.0
2025-08-12 14:14:27,RUN_20250812_141404_24,UDP,1,200M,,107624946.12542021,29.428795918587,0.0316125916786441,68:54:5a:e2:f2:c0,138440228,110752182,44,5220,80,23,15,31,-92,57,2,on,1.147,27.108,103.898,68:54:5a:e2:f2:c0,-39,3233,3235,292.5,6.0,138441066,13251,7,TCP,1,,1M,32607420.09318491,0.0,,ac:ed:5c:47:06:cb,40804572.0,32643657.0,40,5200,20,23,7,15,-92,0,1,on,1.118,1.633,2.087,ac:ed:5c:47:06:cb,-45.0,2752.0,2765.0,65.0,6.0,40804572.0,199699.0,7.0
2025-08-12 14:15:34,RUN_20250812_141508_26,TCP,1,,512K,29150057.447874427,0.0,,68:54:5a:e2:f2:c0,37491141,29992912,44,5220,40,10,31,63,-91,50,1,on,1.458,1.859,2.106,68:54:5a:e2:f2:c0,-46,8700,8733,135.0,240.0,37492385,105452,7,TCP,1,,512K,84726837.0589457,0.0,,ac:ed:5c:47:06:cb,109993284.0,87994627.0,40,5200,80,23,7,15,-72,18,1,off,1.295,1.734,2.121,ac:ed:5c:47:06:cb,-45.0,317.0,317.0,135.0,216.0,109993284.0,351951.0,7.0
2025-08-12 14:17:15,RUN_20250812_141649_29,TCP,1,,,42885960.72113059,0.0,,68:54:5a:e2:f2:c0,53237251,42589800,40,5200,40,17,7,15,-92,0,2,off,0.926,5.813,19.322,68:54:5a:e2:f2:c0,-54,461,461,135.0,300.0,53238089,95617,7,TCP,4,,,129778596.20675768,0.0,,ac:ed:5c:47:06:cb,158644707.0,126915765.0,40,5200,80,10,63,127,-91,0,2,on,1.13,1.726,2.227,ac:ed:5c:47:06:cb,-48.0,239.0,239.0,6.0,866.7,158644707.0,508753.0,9.0
2025-08-12 14:17:48,RUN_20250812_141722_30,UDP,1,10M,,9999229.80608453,2.8498609823911027,0.0808262559252222,68:54:5a:e2:f2:c0,12866820,10293456,40,5200,40,23,15,31,-91,2,1,on,1.281,1.884,2.202,68:54:5a:e2:f2:c0,-44,7,7,135.0,216.0,12868470,14192,7,TCP,1,,,55975270.01299079,0.0,,ac:ed:5c:47:06:cb,70780353.0,56624282.0,48,5240,20,17,15,31,-91,0,2,off,1.196,1.456,1.7,ac:ed:5c:47:06:cb,-46.0,388.0,388.0,65.0,6.0,70780353.0,336222.0,7.0
2025-08-12 14:18:21,RUN_20250812_141755_31,TCP,16,,,118981240.03637554,0.0,,68:54:5a:e2:f2:c0,142967033,114373626,44,5220,80,17,15,31,-91,2,1,off,1.514,1.723,1.838,68:54:5a:e2:f2:c0,-47,8048,8100,390.0,866.7,142968331,620185,9,TCP,16,,,34325307.19390583,0.0,,ac:ed:5c:47:06:cb,40853665.0,32682932.0,36,5180,20,17,63,127,-92,41,2,off,0.828,1.415,1.964,ac:ed:5c:47:06:cb,-45.0,2463.0,2500.0,65.0,6.0,40853665.0,901007.0,7.0
2025-08-12 14:20:00,RUN_20250812_141934_34,TCP,1,,512K,105361113.0277567,0.0,,68:54:5a:e2:f2:c0,137573394,110058715,44,5220,80,17,63,127,-84,53,2,on,1.609,27.849,74.603,68:54:5a:e2:f2:c0,-56,1804,1856,292.5,866.7,137575274,232983,7,UDP,1,10M,,9999228.80616955,0.0,0.10972265073171744,ac:ed:5c:47:06:cb,12866428.0,10293142.0,40,5200,80,23,63,127,-92,7,1,on,1.776,10.845,37.94,ac:ed:5c:47:06:cb,-46.0,43.0,43.0,351.0,9.0,12866788.0,5123.0,8.0
2025-08-12 14:20:33,RUN_20250812_142007_35,TCP,2,,,135998348.82377693,0.0,,68:54:5a:e2:f2:c0,309726459,247781167,44,5220,80,10,31,63,-84,53,2,on,0.803,1.104,1.575,68:54:5a:e2:f2:c0,-56,3466,3518,292.5,866.7,309727757,450482,7,UDP,1,50M,,48193692.86982633,0.0,0.04246817961248293,ac:ed:5c:47:06:cb,61994715.0,49595772.0,40,5200,40,17,7,15,-91,1,1,on,1.151,1.279,1.518,ac:ed:5c:47:06:cb,-46.0,3164.0,3164.0,135.0,9.0,61994793.0,5476.0,7.0
2025-08-12 14:21:07,RUN_20250812_142040_36,TCP,1,,4M,221246814.66417962,0.0,,68:54:5a:e2:f2:c0,284555839,227644671,40,5200,80,17,7,15,-92,0,1,on,0.987,1.482,1.756,68:54:5a:e2:f2:c0,-56,3088,3088,390.0,866.7,284557597,336014,9,TCP,4,,,67692662.6421784,0.0,,ac:ed:5c:47:06:cb,82552713.0,66042170.0,44,5220,40,23,31,63,-91,1,2,off,1.691,1.819,2.016,ac:ed:5c:47:06:cb,-43.0,2133.0,2133.0,135.0,300.0,82553073.0,653035.0,7.0
2025-08-12 14:21:39,RUN_20250812_142114_37,TCP,2,,,68735275.2090599,0.0,,68:54:5a:e2:f2:c0,84155273,67324218,40,5200,40,23,15,31,-92,23,1,on,0.981,1.186,1.767,68:54:5a:e2:f2:c0,-44,59,59,135.0,270.0,84156619,186465,7,UDP,1,100M,,27958921.524519958,0.0,2.1165791072635125,ac:ed:5c:47:06:cb,35967311.0,28773848.0,36,5180,20,10,7,15,-92,43,2,off,0.992,1.15,1.311,ac:ed:5c:47:06:cb,-46.0,2264.0,2264.0,65.0,6.5,35967473.0,5153.0,7.0
2025-08-12 14:22:14,RUN_20250812_142146_38,TCP,4,,,35257790.654954,0.0,,68:54:5a:e2:f2:c0,40756556,32605244,36,5180,20,10,7,15,-92,37,1,off,1.928,27.038,102.222,68:54:5a:e2:f2:c0,-54,174,174,65.0,144.4,40757800,234854,7,TCP,1,,,26057840.58444776,0.0,,ac:ed:5c:47:06:cb,67643866.0,54115092.0,36,5180,20,17,7,15,-92,35,2,on,0.992,11.415,41.284,ac:ed:5c:47:06:cb,-47.0,2343.0,2343.0,65.0,144.4,67643866.0,155474.0,7.0
2025-08-12 14:22:47,RUN_20250812_142221_39,TCP,2,,,29037110.457989078,0.0,,68:54:5a:e2:f2:c0,33868761,27095008,48,5240,20,10,63,127,-92,28,1,off,0.918,35.646,109.519,68:54:5a:e2:f2:c0,-57,178,178,65.0,144.4,33870005,114640,7,TCP,1,,1M,30678583.946232043,0.0,,ac:ed:5c:47:06:cb,38535087.0,30828069.0,48,5240,20,10,7,15,-91,31,2,on,1.074,14.979,41.45,ac:ed:5c:47:06:cb,-41.0,91.0,91.0,65.0,6.0,38535087.0,185395.0,7.0
2025-08-12 14:23:53,RUN_20250812_142328_41,TCP,1,,4M,58719574.8529317,0.0,,68:54:5a:e2:f2:c0,70467914,56374331,40,5200,20,17,7,15,-92,28,2,off,0.736,1.772,2.367,68:54:5a:e2:f2:c0,-57,752,752,65.0,144.4,70469564,154703,7,UDP,1,5M,,4999614.403084775,0.0,0.062915446047865,ac:ed:5c:47:06:cb,6435413.0,5148330.0,36,5180,20,17,7,15,-92,24,1,off,0.892,1.804,2.244,ac:ed:5c:47:06:cb,-49.0,26.0,26.0,65.0,6.5,6435413.0,4853.0,7.0
2025-08-12 14:25:31,RUN_20250812_142506_44,TCP,2,,,23116784.64322495,0.0,,68:54:5a:e2:f2:c0,24042095,19233676,40,5200,80,10,31,63,-92,0,2,on,0.977,6.27,20.357,68:54:5a:e2:f2:c0,-56,1961,1961,29.3,866.7,24043393,174004,0,UDP,1,10M,,9999227.80625477,0.1969416126042632,1.4988402896983315,ac:ed:5c:47:06:cb,12866399.0,10293119.0,48,5240,20,10,15,31,-87,22,2,off,1.319,14.804,54.662,ac:ed:5c:47:06:cb,-42.0,1826.0,1843.0,65.0,6.0,12866399.0,5007.0,7.0
2025-08-12 14:26:05,RUN_20250812_142538_45,TCP,2,,,29609367.92355568,0.0,,68:54:5a:e2:f2:c0,35148175,28118540,48,5240,20,10,15,31,-92,0,1,on,1.987,2.035,2.139,68:54:5a:e2:f2:c0,-56,327,327,65.0,144.4,35149452,117615,7,TCP,16,,,33843354.13038383,0.0,,ac:ed:5c:47:06:cb,51494840.0,41195872.0,48,5240,20,10,63,127,-87,22,1,off,1.337,1.703,2.343,ac:ed:5c:47:06:cb,-44.0,1841.0,1858.0,65.0,144.4,51494840.0,889979.0,7.0
2025-08-12 14:28:52,RUN_20250812_142826_50,UDP,1,400M,,60854917.01713897,30.83336505881905,0.0322176848117377,68:54:5a:e2:f2:c0,78280869,62624695,44,5220,20,10,31,63,-92,7,1,off,1.935,2.005,2.132,68:54:5a:e2:f2:c0,-44,5932,5947,65.0,104.0,78282146,9997,7,UDP,1,200M,,56361664.555510774,0.0,0.212382146879102,ac:ed:5c:47:06:cb,72505089.0,58004071.0,40,5200,20,17,15,31,-91,0,1,on,1.309,2.126,3.339,ac:ed:5c:47:06:cb,-46.0,149.0,149.0,65.0,6.0,72506035.0,19281.0,7.0
2025-08-12 14:29:25,RUN_20250812_142859_51,UDP,1,400M,,15574566.518381156,0.17850502045370026,0.6826935374594172,68:54:5a:e2:f2:c0,20037736,16030188,44,5220,80,10,7,15,-92,7,1,on,1.08,1.583,2.033,68:54:5a:e2:f2:c0,-45,7487,7506,40.5,162.0,20039034,7695,2,UDP,1,400M,,35552177.09301867,0.0,0.37680916579113466,ac:ed:5c:47:06:cb,118238258.0,94590606.0,40,5200,20,23,31,63,-91,0,1,on,1.671,2.272,2.59,ac:ed:5c:47:06:cb,-47.0,1903.0,1903.0,65.0,6.0,118238258.0,21494.0,7.0
2025-08-12 14:31:04,RUN_20250812_143039_54,UDP,1,50M,,49993827.249382,14.382038092590019,0.266063619621541,68:54:5a:e2:f2:c0,64309777,51447821,44,5220,80,23,7,15,-91,0,1,off,0.96,1.346,2.372,68:54:5a:e2:f2:c0,-44,63,63,390.0,351.0,64311535,9464,9,UDP,1,50M,,48046558.0135685,0.0,0.3019808709839925,ac:ed:5c:47:06:cb,61805659.0,49444527.0,44,5220,20,10,7,15,-91,0,2,on,1.497,1.981,2.338,ac:ed:5c:47:06:cb,-47.0,213.0,213.0,65.0,6.0,61805659.0,6956.0,7.0
2025-08-12 14:32:43,RUN_20250812_143219_57,TCP,8,,,33708883.80341724,0.0,,68:54:5a:e2:f2:c0,40038963,32031170,48,5240,20,10,31,63,-91,0,2,off,1.9,1.963,2.067,68:54:5a:e2:f2:c0,-58,1511,1511,65.0,144.4,40040990,441498,7,UDP,1,100M,,82141486.86810505,0.0,0.045495930591967056,ac:ed:5c:47:06:cb,105661027.0,84528821.0,44,5220,40,23,63,127,-91,0,2,off,1.147,1.639,2.098,ac:ed:5c:47:06:cb,-43.0,442.0,442.0,135.0,40.5,105661303.0,6369.0,7.0
2025-08-12 14:33:16,RUN_20250812_143251_58,UDP,1,100M,,43659755.45390746,32.2048288670735,0.5952584282128057,68:54:5a:e2:f2:c0,56162375,44929900,44,5220,20,23,15,31,-91,0,2,on,1.27,1.697,2.149,68:54:5a:e2:f2:c0,-44,432,433,65.0,104.0,56164201,13127,7,UDP,1,50M,,49601127.83086457,0.0,0.08759797275286822,ac:ed:5c:47:06:cb,63804760.0,51043808.0,44,5220,80,23,31,63,-91,0,1,off,2.138,4.871,12.913,ac:ed:5c:47:06:cb,-47.0,514.0,514.0,135.0,6.0,63804760.0,5194.0,7.0
2025-08-12 14:33:49,RUN_20250812_143323_59,TCP,8,,,107633906.30421284,0.0,,68:54:5a:e2:f2:c0,129940593,103952474,40,5200,80,10,63,127,-92,0,2,on,2.17,2.203,2.272,68:54:5a:e2:f2:c0,-57,2931,2947,6.0,866.7,129942507,387959,9,UDP,1,10M,,9999227.80625477,0.0,0.0958047535134345,ac:ed:5c:47:06:cb,12866436.0,10293148.0,44,5220,20,17,31,63,-91,0,2,off,2.023,2.32,2.54,ac:ed:5c:47:06:cb,-47.0,633.0,633.0,65.0,6.0,12866436.0,5555.0,7.0
2025-08-12 14:34:23,RUN_20250812_143356_60,TCP,4,,,109924422.33772461,0.0,,68:54:5a:e2:f2:c0,140104521,112083616,44,5220,80,17,15,31,-92,0,2,on,0.998,1.157,1.538,68:54:5a:e2:f2:c0,-56,1043,1070,292.5,866.7,140105885,352022,7,TCP,16,,,188304061.35258153,0.0,,ac:ed:5c:47:06:cb,227931862.0,182345489.0,44,5220,80,17,15,31,-91,0,2,off,1.386,1.852,2.08,ac:ed:5c:47:06:cb,-48.0,76.0,76.0,292.5,866.7,227932138.0,3171739.0,7.0
2025-08-12 14:35:30,RUN_20250812_143504_62,TCP,1,,1M,45935805.36391617,0.0,,68:54:5a:e2:f2:c0,58504849,46803879,40,5200,80,17,31,63,-89,25,1,off,1.862,1.938,2.018,68:54:5a:e2:f2:c0,-41,4884,4884,135.0,270.0,58506607,103902,7,UDP,1,200M,,29735893.08644462,0.0,0.19921990548895954,ac:ed:5c:47:06:cb,38253118.0,30602494.0,36,5180,20,23,15,31,-91,39,2,on,0.865,0.968,1.13,ac:ed:5c:47:06:cb,-48.0,2477.0,2485.0,65.0,6.0,38253118.0,5916.0,7.0
2025-08-12 14:36:36,RUN_20250812_143611_64,UDP,1,10M,,9999231.805915095,4.92354031510658,1.4343070540689669,68:54:5a:e2:f2:c0,75311404,60249123,40,5200,20,10,15,31,-89,25,2,on,1.107,1.455,2.132,68:54:5a:e2:f2:c0,-55,1001,1031,65.0,144.4,75313374,1221114,7,UDP,1,400M,,118906527.61973734,0.26888005611409865,1.7695693295568908,ac:ed:5c:47:06:cb,165813667.0,132650933.0,40,5200,80,10,31,63,-92,30,2,on,2.126,2.169,2.267,ac:ed:5c:47:06:cb,-46.0,547.0,547.0,6.0,9.0,165813667.0,10247.0,
2025-08-12 14:37:43,RUN_20250812_143717_66,TCP,16,,,208612406.49995616,0.0,,68:54:5a:e2:f2:c0,255739159,204591327,40,5200,80,10,31,63,-92,0,2,off,1.519,1.574,1.702,68:54:5a:e2:f2:c0,-57,7490,7490,292.5,866.7,255740917,1307976,7,UDP,1,10M,,9999229.80608453,0.1274328081556997,0.2664893493375671,ac:ed:5c:47:06:cb,12866089.0,10292871.0,44,5220,40,23,15,31,-91,14,1,on,0.98,1.024,1.075,ac:ed:5c:47:06:cb,-47.0,1614.0,1614.0,135.0,12.0,12866089.0,5300.0,7.0
2025-08-12 14:38:49,RUN_20250812_143823_68,TCP,16,,,49034307.064809784,0.0,,68:54:5a:e2:f2:c0,118779484,95023587,48,5240,20,17,7,15,-92,0,2,on,0.99,1.127,1.512,68:54:5a:e2:f2:c0,-57,2661,2667,65.0,144.4,118780728,1302021,7,TCP,2,,,110415718.78221197,0.0,,ac:ed:5c:47:06:cb,140707147.0,112565717.0,40,5200,40,23,31,63,-91,0,2,off,2.293,2.351,2.435,ac:ed:5c:47:06:cb,-46.0,95.0,95.0,135.0,300.0,140707147.0,569674.0,7.0
2025-08-12 14:39:23,RUN_20250812_143856_69,TCP,4,,,74121562.39537637,0.0,,68:54:5a:e2:f2:c0,93840437,75072349,44,5220,40,23,15,31,-92,0,2,on,2.002,2.043,2.139,68:54:5a:e2:f2:c0,-55,1452,1456,135.0,300.0,93841837,318341,7,TCP,2,,,199855587.76618353,0.0,,ac:ed:5c:47:06:cb,255573144.0,204458515.0,44,5220,80,17,7,15,-91,0,1,on,1.228,1.932,2.335,ac:ed:5c:47:06:cb,-47.0,328.0,328.0,390.0,866.7,255573420.0,475685.0,9.0
2025-08-12 14:43:14,RUN_20250812_144248_76,TCP,1,,512K,135021578.25616568,0.0,,68:54:5a:e2:f2:c0,176328094,141062475,40,5200,80,10,63,127,-91,58,1,on,1.612,9.887,34.566,68:54:5a:e2:f2:c0,-44,3986,3986,351.0,866.7,176329852,222294,8,UDP,1,50M,,49996144.03084775,0.0,0.0255117802828424,ac:ed:5c:47:06:cb,64314207.0,51451365.0,44,5220,40,23,31,63,-92,20,1,off,1.296,2.941,6.751,ac:ed:5c:47:06:cb,-47.0,2202.0,2202.0,135.0,24.0,64314267.0,6473.0,7.0
2025-08-12 14:43:47,RUN_20250812_144321_77,TCP,4,,,48174980.3702277,0.0,,68:54:5a:e2:f2:c0,59135175,47308140,48,5240,20,23,15,31,-91,58,1,on,1.991,2.067,2.164,68:54:5a:e2:f2:c0,-58,3195,3323,65.0,144.4,59136419,380472,7,UDP,1,10M,,9999229.80608453,0.0,0.0970026358378135,ac:ed:5c:47:06:cb,12867096.0,10293676.0,44,5220,20,10,31,63,-92,20,2,on,1.463,2.085,2.514,ac:ed:5c:47:06:cb,-48.0,86.0,86.0,65.0,24.0,12867096.0,6516.0,7.0
