timestamp_ap1,traffic_label_x,channel_ap1,frequency_mhz_ap1,bandwidth_mhz_ap1,tx_power_dbm_ap1,cwmin_ap1,cwmax_ap1,noise_floor_dbm_ap1,channel_busy_percent_ap1,nss_ap1,rts_cts_ap1,latency_min_ms_ap1,latency_avg_ms_ap1,latency_max_ms_ap1,proto_ap1,streams_ap1,udp_rate_ap1,tcp_window_ap1,throughput_bps_ap1,loss_pct_ap1,jitter_ms_ap1,client_mac_ap1,tx_delta_bytes_ap1,estimated_throughput_bps_ap1,client_mac_ap1,signal_rssi_dbm_ap1,tx_retries_ap1,tx_failed_ap1,tx_bitrate_mbps_ap1,rx_bitrate_mbps_ap1,tx_bytes_ap1,rx_bytes_ap1,mcs_index_ap1,timestamp_server_ap1,proto_server_ap1,streams_server_ap1,throughput_received_bps_ap1,loss_pct_server_ap1,jitter_ms_server_ap1,timestamp_ap2,traffic_label_y,channel_ap2,frequency_mhz_ap2,bandwidth_mhz_ap2,tx_power_dbm_ap2,cwmin_ap2,cwmax_ap2,noise_floor_dbm_ap2,channel_busy_percent_ap2,nss_ap2,rts_cts_ap2,latency_min_ms_ap2,latency_avg_ms_ap2,latency_max_ms_ap2,proto_ap2,streams_ap2,udp_rate_ap2,tcp_window_ap2,throughput_bps_ap2,loss_pct_ap2,jitter_ms_ap2,client_mac_ap2,tx_delta_bytes_ap2,estimated_throughput_bps_ap2,client_mac_ap2,signal_rssi_dbm_ap2,tx_retries_ap2,tx_failed_ap2,tx_bitrate_mbps_ap2,rx_bitrate_mbps_ap2,tx_bytes_ap2,rx_bytes_ap2,mcs_index_ap2,timestamp_server_ap2,proto_server_ap2,streams_server_ap2,throughput_received_bps_ap2,loss_pct_server_ap2,jitter_ms_server_ap2
2025-07-29 15:08:40,TEST1_20250729_150840,44,5220,80,23,63,127,-92,0,1,off,2.808,15.768,38.16,UDP,1,100M,,99991139.6699966,2.9356225164795697,0.069989346224822,68:54:5a:e2:f2:c0,128618971,102895176,68:54:5a:e2:f2:c0,-48,1087,1087,390,351.0,128619123,4144,9,2025-07-29 15:08:51,UDP,1,96944524.6018226,2.9356225164795697,0.069989346224822,2025-07-29 15:08:40,TEST2_20250729_150840,40.0,5200.0,80.0,10.0,7.0,15.0,-91.0,0.0,1.0,off,18.427,36.51,66.341,UDP,1.0,100M,,71546845.2252382,0.069619843274399,0.071607473410458,b0:35:9f:ff:90:1f,92033785.0,73627028.0,b0:35:9f:ff:90:1f,-44.0,7114.0,7114.0,135.0,6.0,92034114.0,6293.0,7.0,2025-07-29 15:08:50,UDP,1.0,71464071.36545205,0.06962660707924401,0.071607473410458
2025-07-29 15:09:56,TEST2_20250729_150955,44,5220,80,23,63,127,-92,0,1,off,18.173,81.007,198.504,UDP,1,50M,,49996149.030422665,2.150139017608897,0.081180222449902,68:54:5a:e2:f2:c0,192929873,154343898,68:54:5a:e2:f2:c0,-49,1541,1541,390,468.0,192931138,7952,9,2025-07-29 15:10:06,UDP,1,48904182.92464346,2.150139017608897,0.081180222449902,2025-07-29 15:09:55,TEST3_20250729_150955,40.0,5200.0,80.0,10.0,7.0,15.0,-91.0,0.0,1.0,off,41.709,77.407,113.146,UDP,1.0,400M,,87298659.870453,0.07298107799686801,0.07650358135535801,b0:35:9f:ff:90:1f,204325905.0,163460724.0,b0:35:9f:ff:90:1f,-46.0,13904.0,13904.0,135.0,6.0,204326332.0,9459.0,7.0,2025-07-29 15:10:05,UDP,1.0,87202734.1902137,0.072985920352455,0.07650358135535801
2025-07-29 15:11:11,TEST3_20250729_151111,44,5220,80,23,63,127,-92,0,1,off,12.617,103.46,193.687,TCP,1,,,286152212.5776963,0.0,,68:54:5a:e2:f2:c0,565669548,452535638,68:54:5a:e2:f2:c0,-61,3038,3038,390,866.7,565669994,463132,9,2025-07-29 15:11:21,TCP,1,283767293.0237095,0.0,,2025-07-29 15:11:16,TEST1_20250729_151116,40.0,5200.0,80.0,17.0,15.0,31.0,-91.0,0.0,1.0,off,21.055,84.186,202.1,TCP,2.0,,,81802672.34018213,0.0,,b0:35:9f:ff:90:1f,305998726.0,244798980.0,b0:35:9f:ff:90:1f,-46.0,15770.0,15770.0,135.0,6.0,305999153.0,434163.0,7.0,2025-07-29 15:11:27,TCP,2.0,77284159.6217423,0.0,
2025-07-29 15:12:32,TEST1_20250729_151232,36,5180,20,10,7,15,-92,58,1,off,1.172,43.01,140.834,UDP,1,200M,,49275634.85004817,0.119892801730217,0.413580567650554,68:54:5a:e2:f2:c0,63385091,50708072,68:54:5a:e2:f2:c0,-48,3193,3193,65,78.0,63385341,4805,7,2025-07-29 15:12:42,UDP,1,49155377.61973894,0.11995766200164601,0.413580567650554,2025-07-29 15:12:32,TEST2_20250729_151232,40.0,5200.0,80.0,17.0,15.0,31.0,-91.0,0.0,1.0,off,20.554,58.272,100.071,UDP,1.0,5M,,4999615.4029998565,0.0,3.118374564162785,b0:35:9f:ff:90:1f,312432469.0,249945975.0,b0:35:9f:ff:90:1f,-48.0,15900.0,15900.0,135.0,6.0,312432896.0,437067.0,7.0,2025-07-29 15:12:42,UDP,1.0,4993420.981585228,0.0,3.118374564162785
2025-07-29 15:13:47,TEST2_20250729_151347,36,5180,20,10,7,15,-92,17,1,off,11.526,129.709,192.618,TCP,8,,,32066450.41588509,0.0,,68:54:5a:e2:f2:c0,98396635,78717308,68:54:5a:e2:f2:c0,-59,4780,4780,65,144.4,98397081,350276,7,2025-07-29 15:13:57,TCP,8,25742840.3482947,0.0,,2025-07-29 15:13:47,TEST3_20250729_151347,40.0,5200.0,80.0,17.0,15.0,31.0,-91.0,0.0,1.0,off,13.544,54.614,92.09,UDP,1.0,400M,,60908190.82529248,0.0076074553062,0.46959740868404704,b0:35:9f:ff:90:1f,390780728.0,312624582.0,b0:35:9f:ff:90:1f,-45.0,16292.0,16292.0,135.0,6.0,390781155.0,441140.0,7.0,2025-07-29 15:13:57,UDP,1.0,60841799.783964545,0.0076080340839920005,0.46959740868404704
2025-07-29 15:16:24,TEST1_20250729_151624,36,5180,20,23,15,31,-92,17,2,on,16.393,51.606,131.416,TCP,16,,,34363437.73015291,0.0,,68:54:5a:e2:f2:c0,190793723,152634978,68:54:5a:e2:f2:c0,-58,6984,6984,65,144.4,190793973,1129953,7,2025-07-29 15:16:34,TCP,16,27108793.94940905,0.0,,2025-07-29 15:16:24,TEST2_20250729_151624,40.0,5200.0,80.0,17.0,15.0,31.0,-91.0,0.0,1.0,on,21.125,84.267,202.25,UDP,1.0,400M,,59950195.5984352,0.025119316754584002,0.669324625091792,b0:35:9f:ff:90:1f,578538040.0,462830432.0,b0:35:9f:ff:90:1f,-50.0,16728.0,16728.0,135.0,6.0,578538467.0,2725107.0,7.0,2025-07-29 15:16:34,UDP,1.0,59834234.0428357,0.025120772946859,0.669324625091792
2025-07-29 15:17:39,TEST2_20250729_151739,36,5180,20,23,15,31,-92,16,2,on,22.269,112.354,203.359,TCP,4,,,35575191.94017752,0.0,,68:54:5a:e2:f2:c0,231608430,185286744,68:54:5a:e2:f2:c0,-56,8078,8078,65,144.4,231608876,1370755,7,2025-07-29 15:17:49,TCP,4,30798290.856160376,0.0,,2025-07-29 15:17:39,TEST3_20250729_151739,40.0,5200.0,80.0,17.0,15.0,31.0,-91.0,0.0,1.0,on,73.075,108.521,144.057,UDP,1.0,50M,,49961622.13048476,0.21099003014143203,0.8983496990468841,b0:35:9f:ff:90:1f,642805055.0,514244044.0,b0:35:9f:ff:90:1f,-49.0,16982.0,16982.0,135.0,6.0,642805482.0,2728453.0,7.0,2025-07-29 15:17:49,UDP,1.0,49777296.330891415,0.21102427938687002,0.8983496990468841
