timestamp,traffic_label,channel,frequency_mhz,bandwidth_mhz,tx_power_dbm,cwmin,cwmax,noise_floor_dbm,channel_busy_percent,nss,rts_cts,latency_min_ms,latency_avg_ms,latency_max_ms,client_mac,tx_delta_bytes,estimated_throughput_bps,proto,streams,udp_rate,tcp_window,throughput_bps,loss_pct,jitter_ms,client_mac,signal_rssi_dbm,tx_retries,tx_failed,tx_bitrate_mbps,rx_bitrate_mbps,tx_bytes,rx_bytes,mcs_index,timestamp_server,proto_server,streams_server,throughput_received_bps,loss_pct_server,jitter_ms_server
2025-07-09 13:03:46,TEST1_20250709_130346,36.0,5180.0,20.0,10,7,15,-92,2,1,off,8.735,44.227,80.369,68:54:5a:e2:f2:c0,72259633.0,57807706.0,TCP,1.0,,4M,59767200.3554303,0.0,,68:54:5a:e2:f2:c0,-60.0,215.0,215.0,65.0,144.4,72260157.0,229993.0,7.0,,,,,,
2025-07-09 13:03:46,TEST1_20250709_130346,36.0,5180.0,20.0,10,7,15,-92,2,1,off,17.859,81.102,199.521,68:54:5a:e2:f2:c0,72259633.0,57807706.0,TCP,1.0,,4M,59767200.3554303,0.0,,68:54:5a:e2:f2:c0,-59.0,215.0,215.0,65.0,144.4,72271695.0,237988.0,7.0,,,,,,
2025-07-09 13:05:01,TEST2_20250709_130501,36.0,5180.0,20.0,10,7,15,-92,2,1,off,16.793,80.521,198.643,68:54:5a:e2:f2:c0,78704255.0,62963404.0,UDP,1.0,5M,,4999614.903042266,0.0,0.708975948053547,68:54:5a:e2:f2:c0,-58.0,427.0,427.0,52.0,144.4,78704923.0,240804.0,5.0,,,,,,
2025-07-09 13:05:01,TEST2_20250709_130501,36.0,5180.0,20.0,10,7,15,-92,2,1,off,18.169,80.818,198.202,68:54:5a:e2:f2:c0,78704255.0,62963404.0,UDP,1.0,5M,,4999614.903042266,0.0,0.708975948053547,68:54:5a:e2:f2:c0,-60.0,430.0,430.0,52.0,144.4,78747725.0,289140.0,5.0,,,,,,
2025-07-09 13:06:16,TEST3_20250709_130616,36.0,5180.0,20.0,10,7,15,-92,2,1,off,19.729,82.877,201.443,68:54:5a:e2:f2:c0,150039874.0,120031899.0,UDP,1.0,100M,,55424363.00509596,0.0,0.369884419423181,68:54:5a:e2:f2:c0,-60.0,878.0,878.0,65.0,144.4,150040320.0,291185.0,7.0,,,,,,
2025-07-09 13:06:16,TEST3_20250709_130616,36.0,5180.0,20.0,10,7,15,-92,2,1,off,18.786,81.537,200.047,68:54:5a:e2:f2:c0,150039874.0,120031899.0,UDP,1.0,100M,,55424363.00509596,0.0,0.369884419423181,68:54:5a:e2:f2:c0,-59.0,879.0,879.0,65.0,144.4,150040712.0,291837.0,7.0,,,,,,
2025-07-09 13:07:31,TEST1_20250709_130731,36.0,5180.0,20.0,10,7,15,-92,3,1,on,48.339,83.785,119.656,68:54:5a:e2:f2:c0,222829691.0,178263752.0,UDP,1.0,200M,,56587392.95959562,0.0,0.210624279961575,68:54:5a:e2:f2:c0,-60.0,1254.0,1254.0,65.0,144.4,222830137.0,294571.0,7.0,,,,,,
2025-07-09 13:07:31,TEST1_20250709_130731,36.0,5180.0,20.0,10,7,15,-92,3,1,on,16.759,80.227,198.102,68:54:5a:e2:f2:c0,222829691.0,178263752.0,UDP,1.0,200M,,56587392.95959562,0.0,0.210624279961575,68:54:5a:e2:f2:c0,-60.0,1254.0,1254.0,65.0,144.4,222830529.0,295223.0,7.0,,,,,,
2025-07-09 13:08:47,TEST2_20250709_130847,36.0,5180.0,20.0,10,7,15,-92,3,1,on,28.731,83.002,197.601,68:54:5a:e2:f2:c0,294824413.0,235859530.0,TCP,2.0,,,57530750.86653215,0.0,,68:54:5a:e2:f2:c0,-57.0,1515.0,1515.0,65.0,144.4,294824859.0,530392.0,7.0,,,,,,
2025-07-09 13:08:47,TEST2_20250709_130847,36.0,5180.0,20.0,10,7,15,-92,3,1,on,18.427,81.837,199.52,68:54:5a:e2:f2:c0,294824413.0,235859530.0,TCP,2.0,,,57530750.86653215,0.0,,68:54:5a:e2:f2:c0,-57.0,1515.0,1515.0,65.0,144.4,294825251.0,531044.0,7.0,,,,,,
2025-07-09 13:10:02,TEST3_20250709_131002,36.0,5180.0,20.0,10,7,15,-92,4,1,on,18.632,81.122,199.668,68:54:5a:e2:f2:c0,307688562.0,246150849.0,UDP,1.0,10M,,9999228.80616955,0.0,0.080635801645937,68:54:5a:e2:f2:c0,-58.0,1616.0,1616.0,65.0,144.4,307689008.0,533269.0,7.0,,,,,,
2025-07-09 13:10:02,TEST3_20250709_131002,36.0,5180.0,20.0,10,7,15,-92,4,1,on,17.447,79.833,198.323,68:54:5a:e2:f2:c0,307688562.0,246150849.0,UDP,1.0,10M,,9999228.80616955,0.0,0.080635801645937,68:54:5a:e2:f2:c0,-59.0,1616.0,1616.0,65.0,144.4,307689400.0,533921.0,7.0,,,,,,
2025-07-09 13:11:18,TEST1_20250709_131118,36.0,5180.0,20.0,10,15,31,-92,4,1,off,0.791,17.267,66.272,68:54:5a:e2:f2:c0,314122164.0,251297731.0,UDP,1.0,5M,,4999615.902957547,0.0,0.462697199121659,68:54:5a:e2:f2:c0,-59.0,2030.0,2030.0,65.0,144.4,314122316.0,535878.0,7.0,,,,,,
2025-07-09 13:11:18,TEST1_20250709_131118,36.0,5180.0,20.0,10,15,31,-92,4,1,off,41.816,107.268,200.17,68:54:5a:e2:f2:c0,314122164.0,251297731.0,UDP,1.0,5M,,4999615.902957547,0.0,0.462697199121659,68:54:5a:e2:f2:c0,-59.0,2030.0,2030.0,65.0,144.4,314122708.0,536530.0,7.0,,,,,,
2025-07-09 13:11:18,TEST1_20250709_131118,36.0,5180.0,20.0,10,15,31,-92,4,1,off,19.627,69.67,200.657,,,,UDP,1.0,5M,,4999615.902957547,0.0,0.462697199121659,68:54:5a:e2:f2:c0,-59.0,2033.0,2033.0,65.0,144.4,324102236.0,570836.0,7.0,,,,,,
2025-07-09 13:12:33,TEST2_20250709_131233,36.0,5180.0,20.0,10,15,31,-92,4,1,off,33.096,68.122,103.201,68:54:5a:e2:f2:c0,386237659.0,308990127.0,TCP,2.0,,,58822769.65716356,0.0,,68:54:5a:e2:f2:c0,-59.0,2147.0,2147.0,65.0,144.4,386238105.0,767781.0,7.0,,,,,,
2025-07-09 13:12:33,TEST2_20250709_131233,36.0,5180.0,20.0,10,15,31,-92,4,1,off,19.268,82.505,200.399,68:54:5a:e2:f2:c0,386237659.0,308990127.0,TCP,2.0,,,58822769.65716356,0.0,,68:54:5a:e2:f2:c0,-58.0,2148.0,2148.0,65.0,144.4,386238539.0,768527.0,7.0,,,,,,
2025-07-09 13:13:49,TEST3_20250709_131349,36.0,5180.0,20.0,10,15,31,-92,4,1,off,18.961,81.665,199.016,68:54:5a:e2:f2:c0,457512790.0,366010232.0,TCP,1.0,,,56621909.27771424,0.0,,68:54:5a:e2:f2:c0,-58.0,2533.0,2533.0,65.0,144.4,457513236.0,911028.0,7.0,,,,,,
2025-07-09 13:13:49,TEST3_20250709_131349,36.0,5180.0,20.0,10,15,31,-92,4,1,off,18.043,81.268,198.909,68:54:5a:e2:f2:c0,457512790.0,366010232.0,TCP,1.0,,,56621909.27771424,0.0,,68:54:5a:e2:f2:c0,-58.0,2533.0,2533.0,65.0,144.4,457513628.0,911680.0,7.0,,,,,,
2025-07-09 13:15:04,TEST1_20250709_131504,36.0,5180.0,20.0,10,15,31,-92,5,1,on,19.825,82.954,200.888,68:54:5a:e2:f2:c0,529681651.0,423745320.0,TCP,1.0,,512K,55527126.620227315,0.0,,68:54:5a:e2:f2:c0,-59.0,2618.0,2618.0,65.0,144.4,529682097.0,1055986.0,7.0,,,,,,
2025-07-09 13:15:04,TEST1_20250709_131504,36.0,5180.0,20.0,10,15,31,-92,5,1,on,17.813,81.18,199.0,68:54:5a:e2:f2:c0,529681651.0,423745320.0,TCP,1.0,,512K,55527126.620227315,0.0,,68:54:5a:e2:f2:c0,-59.0,2618.0,2618.0,65.0,144.4,529682489.0,1056638.0,7.0,,,,,,
2025-07-09 13:16:19,TEST2_20250709_131619,36.0,5180.0,20.0,10,15,31,-92,5,1,on,47.333,82.662,118.451,68:54:5a:e2:f2:c0,600679250.0,480543400.0,TCP,1.0,,,55986221.1858068,0.0,,68:54:5a:e2:f2:c0,-58.0,2943.0,2943.0,65.0,144.4,600679696.0,1198539.0,7.0,,,,,,
2025-07-09 13:16:19,TEST2_20250709_131619,36.0,5180.0,20.0,10,15,31,-92,5,1,on,17.9,80.781,199.095,68:54:5a:e2:f2:c0,600679250.0,480543400.0,TCP,1.0,,,55986221.1858068,0.0,,68:54:5a:e2:f2:c0,-58.0,2943.0,2943.0,65.0,144.4,600680608.0,1199479.0,7.0,,,,,,
2025-07-09 13:17:34,TEST3_20250709_131734,36.0,5180.0,20.0,10,15,31,-92,5,1,on,18.961,81.688,199.395,68:54:5a:e2:f2:c0,664990569.0,531992455.0,UDP,1.0,50M,,49996149.030422665,0.078776645041705,0.19001341274374903,68:54:5a:e2:f2:c0,-57.0,3268.0,3268.0,65.0,144.4,664991015.0,1201458.0,7.0,,,,,,
2025-07-09 13:17:34,TEST3_20250709_131734,36.0,5180.0,20.0,10,15,31,-92,5,1,on,18.504,82.12,200.707,68:54:5a:e2:f2:c0,664990569.0,531992455.0,UDP,1.0,50M,,49996149.030422665,0.078776645041705,0.19001341274374903,68:54:5a:e2:f2:c0,-58.0,3268.0,3268.0,65.0,144.4,664991407.0,1202110.0,7.0,,,,,,
2025-07-09 13:18:50,TEST1_20250709_131850,36.0,5180.0,20.0,10,31,63,-92,5,1,off,18.567,81.479,199.752,68:54:5a:e2:f2:c0,677855536.0,542284428.0,UDP,1.0,10M,,9999228.80616955,0.0,0.101694028894525,68:54:5a:e2:f2:c0,-58.0,3851.0,3851.0,58.5,144.4,677855982.0,1204851.0,6.0,,,,,,
2025-07-09 13:18:50,TEST1_20250709_131850,36.0,5180.0,20.0,10,31,63,-92,5,1,off,18.656,81.818,199.769,68:54:5a:e2:f2:c0,677855536.0,542284428.0,UDP,1.0,10M,,9999228.80616955,0.0,0.101694028894525,68:54:5a:e2:f2:c0,-59.0,3851.0,3851.0,58.5,144.4,677856374.0,1205503.0,6.0,,,,,,
2025-07-09 13:20:05,TEST2_20250709_132005,36.0,5180.0,20.0,10,31,63,-92,6,1,off,16.778,80.148,198.212,68:54:5a:e2:f2:c0,749416443.0,599533154.0,TCP,4.0,,,58962816.2689111,0.0,,68:54:5a:e2:f2:c0,-60.0,3970.0,3970.0,65.0,144.4,749416889.0,1677257.0,7.0,,,,,,
2025-07-09 13:20:05,TEST2_20250709_132005,36.0,5180.0,20.0,10,31,63,-92,6,1,off,18.993,82.189,200.412,68:54:5a:e2:f2:c0,749416443.0,599533154.0,TCP,4.0,,,58962816.2689111,0.0,,68:54:5a:e2:f2:c0,-58.0,3970.0,3970.0,65.0,144.4,749417281.0,1677909.0,7.0,,,,,,
2025-07-09 13:21:21,TEST3_20250709_132121,36.0,5180.0,20.0,10,31,63,-91,6,1,off,66.077,100.809,135.629,68:54:5a:e2:f2:c0,755850140.0,604680112.0,UDP,1.0,5M,,4999616.402915338,0.0,0.38837895000570605,68:54:5a:e2:f2:c0,-59.0,4351.0,4351.0,65.0,144.4,755850586.0,1680388.0,7.0,,,,,,
2025-07-09 13:21:21,TEST3_20250709_132121,36.0,5180.0,20.0,10,31,63,-92,6,1,off,19.311,85.781,200.394,68:54:5a:e2:f2:c0,755850140.0,604680112.0,UDP,1.0,5M,,4999616.402915338,0.0,0.38837895000570605,68:54:5a:e2:f2:c0,-58.0,4355.0,4355.0,58.5,144.4,755851498.0,1681328.0,6.0,,,,,,
2025-07-09 13:22:36,TEST1_20250709_132236,36.0,5180.0,20.0,10,31,63,-92,6,1,on,28.211,93.981,210.359,68:54:5a:e2:f2:c0,827203328.0,661762662.0,TCP,8.0,,,60403982.74822427,0.0,,68:54:5a:e2:f2:c0,-58.0,4566.0,4566.0,65.0,144.4,827203774.0,2557403.0,7.0,,,,,,
2025-07-09 13:22:36,TEST1_20250709_132236,36.0,5180.0,20.0,10,31,63,-92,6,1,on,16.805,79.227,196.87,68:54:5a:e2:f2:c0,827203328.0,661762662.0,TCP,8.0,,,60403982.74822427,0.0,,68:54:5a:e2:f2:c0,-58.0,4566.0,4566.0,65.0,144.4,827204166.0,2558055.0,7.0,,,,,,
2025-07-09 13:23:51,TEST2_20250709_132351,36.0,5180.0,20.0,10,31,63,-92,6,1,on,18.478,82.09,200.583,68:54:5a:e2:f2:c0,899099108.0,719279286.0,TCP,1.0,,2M,57671074.45371824,0.0,,68:54:5a:e2:f2:c0,-58.0,4948.0,4948.0,65.0,144.4,899099554.0,2702527.0,7.0,,,,,,
2025-07-09 13:23:51,TEST2_20250709_132351,36.0,5180.0,20.0,10,31,63,-92,6,1,on,18.041,80.695,198.722,68:54:5a:e2:f2:c0,899099108.0,719279286.0,TCP,1.0,,2M,57671074.45371824,0.0,,68:54:5a:e2:f2:c0,-58.0,4948.0,4948.0,65.0,144.4,899099946.0,2703179.0,7.0,,,,,,
2025-07-09 13:25:06,TEST3_20250709_132506,36.0,5180.0,20.0,10,31,63,-92,6,1,on,21.272,89.216,166.248,68:54:5a:e2:f2:c0,970517420.0,776413936.0,TCP,1.0,,1M,55683536.27226032,0.0,,68:54:5a:e2:f2:c0,-58.0,5460.0,5460.0,65.0,144.4,970517670.0,2845411.0,7.0,,,,,,
2025-07-09 13:25:06,TEST3_20250709_132506,36.0,5180.0,20.0,10,31,63,-92,6,1,on,98.885,134.12,168.874,68:54:5a:e2:f2:c0,970517420.0,776413936.0,TCP,1.0,,1M,55683536.27226032,0.0,,68:54:5a:e2:f2:c0,-58.0,5460.0,5460.0,65.0,144.4,970518062.0,2846063.0,7.0,,,,,,
2025-07-09 13:25:06,TEST3_20250709_132506,36.0,5180.0,20.0,10,63,127,-92,6,1,off,21.026,70.162,203.149,,,,TCP,1.0,,1M,55683536.27226032,0.0,,68:54:5a:e2:f2:c0,-59.0,5761.0,5761.0,65.0,144.4,984530075.0,2875515.0,7.0,,,,,,
2025-07-09 13:26:22,TEST1_20250709_132622,36.0,5180.0,20.0,10,63,127,-92,7,1,off,33.431,68.576,103.819,68:54:5a:e2:f2:c0,1042168806.0,833735044.0,TCP,1.0,,,56726526.4188816,0.0,,68:54:5a:e2:f2:c0,-59.0,6049.0,6049.0,65.0,144.4,1042169252.0,2988700.0,7.0,,,,,,
2025-07-09 13:26:22,TEST1_20250709_132622,36.0,5180.0,20.0,10,63,127,-92,7,1,off,18.313,107.072,301.937,68:54:5a:e2:f2:c0,1042168806.0,833735044.0,TCP,1.0,,,56726526.4188816,0.0,,68:54:5a:e2:f2:c0,-58.0,6051.0,6051.0,65.0,144.4,1042170164.0,2989640.0,7.0,,,,,,
2025-07-09 13:27:38,TEST2_20250709_132738,36.0,5180.0,20.0,10,63,127,-92,7,1,off,17.18,80.868,198.839,68:54:5a:e2:f2:c0,1114398032.0,891518425.0,UDP,1.0,200M,,56151832.385340914,0.002062961587655,0.319208925994624,68:54:5a:e2:f2:c0,-58.0,6638.0,6638.0,65.0,144.4,1114398478.0,2991705.0,7.0,,,,,,
2025-07-09 13:27:38,TEST2_20250709_132738,36.0,5180.0,20.0,10,63,127,-92,7,1,off,18.668,81.534,199.613,68:54:5a:e2:f2:c0,1114398032.0,891518425.0,UDP,1.0,200M,,56151832.385340914,0.002062961587655,0.319208925994624,68:54:5a:e2:f2:c0,-58.0,6638.0,6638.0,65.0,144.4,1114398870.0,2992357.0,7.0,,,,,,
2025-07-09 13:28:53,TEST3_20250709_132853,36.0,5180.0,20.0,10,63,127,-92,7,1,off,17.115,80.375,198.907,68:54:5a:e2:f2:c0,1186886861.0,949509488.0,UDP,1.0,100M,,56353398.00815574,0.0,0.236980251340718,68:54:5a:e2:f2:c0,-58.0,7251.0,7251.0,65.0,144.4,1186887307.0,2995048.0,7.0,,,,,,
2025-07-09 13:28:53,TEST3_20250709_132853,36.0,5180.0,20.0,10,63,127,-92,7,1,off,16.836,80.056,197.563,68:54:5a:e2:f2:c0,1186886861.0,949509488.0,UDP,1.0,100M,,56353398.00815574,0.0,0.236980251340718,68:54:5a:e2:f2:c0,-59.0,7253.0,7253.0,65.0,144.4,1186887699.0,2995700.0,7.0,,,,,,
2025-07-09 13:30:08,TEST1_20250709_133008,36.0,5180.0,20.0,10,63,127,-92,7,1,on,49.554,85.98,122.516,68:54:5a:e2:f2:c0,1261687741.0,1009350192.0,UDP,1.0,400M,,58151203.160134085,3.049800796812749,0.06531837454241,68:54:5a:e2:f2:c0,-58.0,7708.0,7708.0,65.0,144.4,1261688187.0,2998302.0,7.0,,,,,,
2025-07-09 13:30:08,TEST1_20250709_133008,36.0,5180.0,20.0,10,63,127,-92,7,1,on,18.388,81.211,198.687,,,,UDP,1.0,400M,,58151203.160134085,3.049800796812749,0.06531837454241,68:54:5a:e2:f2:c0,-58.0,7708.0,7708.0,65.0,144.4,1261795533.0,2999926.0,7.0,,,,,,
2025-07-09 13:31:23,TEST2_20250709_133123,36.0,5180.0,20.0,10,63,127,-92,7,1,on,12.189,75.923,193.501,68:54:5a:e2:f2:c0,1333787050.0,1067029640.0,TCP,1.0,,4M,59767809.9704495,0.0,,68:54:5a:e2:f2:c0,-58.0,7935.0,7935.0,65.0,144.4,1333787496.0,3142569.0,7.0,,,,,,
2025-07-09 13:31:23,TEST2_20250709_133123,36.0,5180.0,20.0,10,63,127,-92,7,1,on,17.74,80.967,199.005,68:54:5a:e2:f2:c0,1333787050.0,1067029640.0,TCP,1.0,,4M,59767809.9704495,0.0,,68:54:5a:e2:f2:c0,-58.0,7935.0,7935.0,65.0,144.4,1333788408.0,3143509.0,7.0,,,,,,
2025-07-09 13:32:38,TEST3_20250709_133238,36.0,5180.0,20.0,10,63,127,-92,8,1,on,16.492,79.262,196.512,68:54:5a:e2:f2:c0,1404222778.0,1123378222.0,TCP,8.0,,,61185672.317839526,0.0,,68:54:5a:e2:f2:c0,-58.0,8678.0,8678.0,65.0,144.4,1404223224.0,3997424.0,7.0,,,,,,
2025-07-09 13:32:38,TEST3_20250709_133238,36.0,5180.0,20.0,10,63,127,-92,8,1,on,16.767,80.775,198.792,68:54:5a:e2:f2:c0,1404222778.0,1123378222.0,TCP,8.0,,,61185672.317839526,0.0,,68:54:5a:e2:f2:c0,-57.0,8678.0,8678.0,65.0,144.4,1404223616.0,3998076.0,7.0,,,,,,
2025-07-09 13:33:54,TEST1_20250709_133354,36.0,5180.0,20.0,17,7,15,-92,8,1,off,16.831,79.724,197.888,68:54:5a:e2:f2:c0,1469217606.0,1175374084.0,TCP,4.0,,,54067514.394035526,0.0,,68:54:5a:e2:f2:c0,-59.0,8736.0,8736.0,58.5,144.4,1469218052.0,4460792.0,6.0,,,,,,
2025-07-09 13:33:54,TEST1_20250709_133354,36.0,5180.0,20.0,17,7,15,-92,8,1,off,18.086,81.309,199.23,68:54:5a:e2:f2:c0,1469217606.0,1175374084.0,TCP,4.0,,,54067514.394035526,0.0,,68:54:5a:e2:f2:c0,-59.0,8736.0,8736.0,58.5,144.4,1469218444.0,4461444.0,6.0,,,,,,
2025-07-09 13:35:10,TEST2_20250709_133510,36.0,5180.0,20.0,17,7,15,-92,8,1,off,75.955,113.256,154.549,68:54:5a:e2:f2:c0,1541834148.0,1233467318.0,UDP,1.0,400M,,56453019.621145,0.0,0.43186453888372106,68:54:5a:e2:f2:c0,-59.0,8841.0,8841.0,65.0,144.4,1541834594.0,4464095.0,7.0,,,,,,
2025-07-09 13:35:10,TEST2_20250709_133510,36.0,5180.0,20.0,17,7,15,-92,8,1,off,14.604,77.937,195.742,68:54:5a:e2:f2:c0,1541834148.0,1233467318.0,UDP,1.0,400M,,56453019.621145,0.0,0.43186453888372106,68:54:5a:e2:f2:c0,-59.0,8842.0,8842.0,65.0,144.4,1541835070.0,4464935.0,7.0,,,,,,
2025-07-09 13:36:25,TEST3_20250709_133625,36.0,5180.0,20.0,17,7,15,-92,8,1,off,17.251,80.661,198.222,68:54:5a:e2:f2:c0,1612903475.0,1290322780.0,TCP,16.0,,,60269507.638237715,0.0,,68:54:5a:e2:f2:c0,-59.0,8866.0,8866.0,65.0,144.4,1612903921.0,5898655.0,7.0,,,,,,
2025-07-09 13:36:25,TEST3_20250709_133625,36.0,5180.0,20.0,17,7,15,-92,8,1,off,19.223,82.372,200.177,68:54:5a:e2:f2:c0,1612903475.0,1290322780.0,TCP,16.0,,,60269507.638237715,0.0,,68:54:5a:e2:f2:c0,-58.0,8871.0,8871.0,58.5,144.4,1612904833.0,5899595.0,6.0,,,,,,
2025-07-09 13:37:40,TEST1_20250709_133740,36.0,5180.0,20.0,17,7,15,-92,8,1,on,18.94,81.604,199.962,68:54:5a:e2:f2:c0,1684840616.0,1347872492.0,UDP,1.0,400M,,55924798.9865679,0.0,0.574901164989696,68:54:5a:e2:f2:c0,-59.0,9165.0,9165.0,65.0,144.4,1684841062.0,5901520.0,7.0,,,,,,
2025-07-09 13:37:40,TEST1_20250709_133740,36.0,5180.0,20.0,17,7,15,-92,8,1,on,17.915,81.18,198.966,68:54:5a:e2:f2:c0,1684840616.0,1347872492.0,UDP,1.0,400M,,55924798.9865679,0.0,0.574901164989696,68:54:5a:e2:f2:c0,-58.0,9165.0,9165.0,65.0,144.4,1684841454.0,5902172.0,7.0,,,,,,
2025-07-09 13:38:55,TEST2_20250709_133855,36.0,5180.0,20.0,17,7,15,-92,8,1,on,15.627,35.915,65.636,68:54:5a:e2:f2:c0,1756668590.0,1405334872.0,TCP,1.0,,1M,56098025.017847255,0.0,,68:54:5a:e2:f2:c0,-58.0,9504.0,9504.0,65.0,144.4,1756668840.0,6045176.0,7.0,,,,,,
2025-07-09 13:38:55,TEST2_20250709_133855,36.0,5180.0,20.0,17,7,15,-92,8,1,on,17.538,80.417,198.608,68:54:5a:e2:f2:c0,1756668590.0,1405334872.0,TCP,1.0,,1M,56098025.017847255,0.0,,68:54:5a:e2:f2:c0,-59.0,9504.0,9504.0,65.0,144.4,1756669232.0,6045828.0,7.0,,,,,,
2025-07-09 13:38:55,TEST2_20250709_133855,36.0,5180.0,20.0,17,7,15,-92,8,1,on,21.245,23.165,26.524,,,,TCP,1.0,,1M,56098025.017847255,0.0,,68:54:5a:e2:f2:c0,-59.0,9689.0,9689.0,65.0,144.4,1779669995.0,6092798.0,7.0,,,,,,
2025-07-09 13:40:11,TEST3_20250709_134011,36.0,5180.0,20.0,17,7,15,-92,8,1,on,36.469,71.503,106.376,68:54:5a:e2:f2:c0,1828315566.0,1462652452.0,TCP,1.0,,,56621620.51354255,0.0,,68:54:5a:e2:f2:c0,-58.0,9885.0,9885.0,65.0,144.4,1828316012.0,6188276.0,7.0,,,,,,
2025-07-09 13:40:11,TEST3_20250709_134011,36.0,5180.0,20.0,17,7,15,-92,8,1,on,19.113,82.025,200.206,68:54:5a:e2:f2:c0,1828315566.0,1462652452.0,TCP,1.0,,,56621620.51354255,0.0,,68:54:5a:e2:f2:c0,-58.0,9885.0,9885.0,65.0,144.4,1828316446.0,6189022.0,7.0,,,,,,
2025-07-09 13:41:27,TEST1_20250709_134127,36.0,5180.0,20.0,17,15,31,-92,8,1,off,17.731,81.296,198.456,68:54:5a:e2:f2:c0,1901453256.0,1521162604.0,UDP,1.0,100M,,56858445.04659513,0.004074647542987001,0.31959150982668205,68:54:5a:e2:f2:c0,-59.0,10099.0,10099.0,65.0,144.4,1901453702.0,6191107.0,7.0,,,,,,
2025-07-09 13:41:27,TEST1_20250709_134127,36.0,5180.0,20.0,17,15,31,-92,8,1,off,15.66,79.39,197.635,68:54:5a:e2:f2:c0,1901453256.0,1521162604.0,UDP,1.0,100M,,56858445.04659513,0.004074647542987001,0.31959150982668205,68:54:5a:e2:f2:c0,-58.0,10099.0,10099.0,65.0,144.4,1901454614.0,6192047.0,7.0,,,,,,
2025-07-09 13:42:42,TEST2_20250709_134242,36.0,5180.0,20.0,17,15,31,-92,9,1,off,18.693,82.429,203.502,68:54:5a:e2:f2:c0,1973266758.0,1578613406.0,TCP,1.0,,512K,55370733.73558095,0.0,,68:54:5a:e2:f2:c0,-59.0,10243.0,10243.0,65.0,144.4,1973267204.0,6334533.0,7.0,,,,,,
2025-07-09 13:42:42,TEST2_20250709_134242,36.0,5180.0,20.0,17,15,31,-92,9,1,off,18.688,132.82,246.371,68:54:5a:e2:f2:c0,1973266758.0,1578613406.0,TCP,1.0,,512K,55370733.73558095,0.0,,68:54:5a:e2:f2:c0,-61.0,10243.0,10243.0,65.0,144.4,1973267596.0,6335185.0,7.0,,,,,,
2025-07-09 13:43:57,TEST3_20250709_134357,36.0,5180.0,20.0,17,15,31,-92,9,1,off,66.522,102.176,137.882,68:54:5a:e2:f2:c0,1979701277.0,1583761021.0,UDP,1.0,5M,,4999615.902957547,0.0,0.44192062770997603,68:54:5a:e2:f2:c0,-59.0,10902.0,10902.0,65.0,144.4,1979701723.0,6338368.0,7.0,,,,,,
2025-07-09 13:43:57,TEST3_20250709_134357,36.0,5180.0,20.0,17,15,31,-92,8,1,on,5.906,65.688,198.173,,,,UDP,1.0,5M,,4999615.902957547,0.0,0.44192062770997603,68:54:5a:e2:f2:c0,-60.0,10905.0,10905.0,65.0,144.4,1980753410.0,6339648.0,7.0,,,,,,
2025-07-09 13:45:12,TEST1_20250709_134512,36.0,5180.0,20.0,17,15,31,-92,9,1,on,47.559,82.63,117.777,68:54:5a:e2:f2:c0,2044012106.0,1635209684.0,UDP,1.0,50M,,49996149.030422665,0.0,0.207294394288408,68:54:5a:e2:f2:c0,-60.0,11102.0,11102.0,65.0,144.4,2044012552.0,6341001.0,7.0,,,,,,
2025-07-09 13:45:12,TEST1_20250709_134512,36.0,5180.0,20.0,17,15,31,-92,9,1,on,19.058,107.79,200.209,68:54:5a:e2:f2:c0,2044012106.0,1635209684.0,UDP,1.0,50M,,49996149.030422665,0.0,0.207294394288408,68:54:5a:e2:f2:c0,-59.0,11102.0,11102.0,65.0,144.4,2044012944.0,6341653.0,7.0,,,,,,
2025-07-09 13:46:27,TEST2_20250709_134627,36.0,5180.0,20.0,17,15,31,-92,9,1,on,18.475,81.291,199.571,68:54:5a:e2:f2:c0,2116111476.0,1692889180.0,TCP,1.0,,4M,59767295.9804933,0.0,,68:54:5a:e2:f2:c0,-59.0,11346.0,11346.0,65.0,144.4,2116111922.0,6485876.0,7.0,,,,,,
2025-07-09 13:46:27,TEST2_20250709_134627,36.0,5180.0,20.0,17,15,31,-92,9,1,on,17.743,79.865,198.36,68:54:5a:e2:f2:c0,2116111476.0,1692889180.0,TCP,1.0,,4M,59767295.9804933,0.0,,68:54:5a:e2:f2:c0,-59.0,11346.0,11346.0,65.0,144.4,2116112834.0,6486816.0,7.0,,,,,,
2025-07-09 13:47:43,TEST3_20250709_134743,36.0,5180.0,20.0,17,15,31,-92,9,1,on,17.953,81.607,200.123,68:54:5a:e2:f2:c0,2186984362.0,1749587489.0,TCP,16.0,,,58752190.44893366,0.0,,68:54:5a:e2:f2:c0,-59.0,11487.0,11487.0,65.0,144.4,2186984808.0,7915827.0,7.0,,,,,,
2025-07-09 13:47:43,TEST3_20250709_134743,36.0,5180.0,20.0,17,15,31,-92,9,1,on,18.085,80.884,199.23,68:54:5a:e2:f2:c0,2186984362.0,1749587489.0,TCP,16.0,,,58752190.44893366,0.0,,68:54:5a:e2:f2:c0,-59.0,11487.0,11487.0,65.0,144.4,2186985200.0,7916479.0,7.0,,,,,,
