timestamp,traffic_label,channel,frequency_mhz,bandwidth_mhz,tx_power_dbm,cwmin,cwmax,noise_floor_dbm,channel_busy_percent,nss,rts_cts,latency_min_ms,latency_avg_ms,latency_max_ms,clients,proto,streams,udp_rate,tcp_window,throughput_bps,loss_pct,jitter_ms,client_mac,tx_delta_bytes,estimated_throughput_bps
2025-07-29 14:37:19,TEST1_20250729_143719,44,5220,20,23,7,15,-92,0,1,off,110.548,150.154,193.119,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -46, 'tx_retries': 128, 'tx_failed': 128, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 64312533, 'rx_bytes': 5686, 'mcs_index': 7}]",UDP,1,50M,,49996144.03084775,0.0,0.20757768273481303,b0:35:9f:ff:90:1f,64311903.0,51449522.0
2025-07-29 14:38:34,TEST2_20250729_143834,44,5220,20,23,7,15,-92,0,1,off,21.823,84.938,202.743,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -49, 'tx_retries': 260, 'tx_failed': 260, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 131751655, 'rx_bytes': 1336023, 'mcs_index': 7}]",TCP,8,,,55593104.4627435,0.0,,b0:35:9f:ff:90:1f,131750822.0,105400657.0
2025-07-29 14:39:50,TEST3_20250729_143950,44,5220,20,23,7,15,-92,0,1,off,18.049,81.307,199.243,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 326, 'tx_failed': 326, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 202486337, 'rx_bytes': 1339270, 'mcs_index': 7}]",UDP,1,100M,,54989971.97922137,0.0,0.34660572073480805,b0:35:9f:ff:90:1f,202485707.0,161988565.0
2025-07-29 14:41:11,TEST1_20250729_144111,44,5220,40,23,7,15,-92,0,1,off,1.051,1.109,1.2429999999999999,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -49, 'tx_retries': 0, 'tx_failed': 0, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 12, 'tx_bytes': 2283, 'rx_bytes': 2741, 'mcs_index': 7}]",TCP,1,,4M,,0.0,,b0:35:9f:ff:90:1f,2052.0,1641.0
2025-07-29 14:42:16,TEST2_20250729_144216,44,5220,40,23,63,127,-92,0,1,off,16.52,52.031,87.66,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -46, 'tx_retries': 215, 'tx_failed': 215, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 134247434, 'rx_bytes': 3047673, 'mcs_index': 7}]",TCP,16,,,108890327.00122577,0.0,,b0:35:9f:ff:90:1f,134246804.0,107397443.0
2025-07-29 14:43:31,TEST3_20250729_144331,44,5220,40,23,63,127,-92,0,1,off,90.591,126.341,161.983,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -47, 'tx_retries': 305, 'tx_failed': 305, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 271765165, 'rx_bytes': 3604369, 'mcs_index': 7}]",TCP,2,,,107766862.3486761,0.0,,b0:35:9f:ff:90:1f,271764738.0,217411790.0
2025-07-29 14:44:53,TEST1_20250729_144453,40,5200,40,23,7,15,-92,0,1,off,16.298,29.785,66.729,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -63, 'tx_retries': 175, 'tx_failed': 175, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 300, 'tx_bytes': 139493148, 'rx_bytes': 2227261, 'mcs_index': 7}]",TCP,8,,,113113689.93780597,0.0,,,,
2025-07-29 14:46:09,TEST2_20250729_144609,40,5200,40,23,7,15,-92,0,1,off,22.533,111.262,306.015,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -47, 'tx_retries': 176, 'tx_failed': 176, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 9, 'tx_bytes': 139494770, 'rx_bytes': 2229325, 'mcs_index': 7}]",TCP,1,,512K,,0.0,,b0:35:9f:ff:90:1f,139494441.0,111595552.0
2025-07-29 14:47:14,TEST3_20250729_144714,40,5200,40,23,7,15,-92,0,1,off,39.429,75.035,110.678,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -46, 'tx_retries': 306, 'tx_failed': 306, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 279508234, 'rx_bytes': 3599739, 'mcs_index': 7}]",TCP,4,,,112179032.67563929,0.0,,b0:35:9f:ff:90:1f,279507807.0,223606245.0
2025-07-29 14:48:36,TEST1_20250729_144836,44,5220,20,17,63,127,-92,0,1,off,21.567,84.563,202.355,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 170, 'tx_failed': 170, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 69458955, 'rx_bytes': 498284, 'mcs_index': 7}]",TCP,2,,,55486577.6392553,0.0,,b0:35:9f:ff:90:1f,69458528.0,55566822.0
2025-07-29 14:49:51,TEST2_20250729_144951,44,5220,20,17,63,127,-92,0,1,off,0.881,32.83,67.044,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -49, 'tx_retries': 210, 'tx_failed': 210, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 9, 'tx_bytes': 82323147, 'rx_bytes': 501036, 'mcs_index': 7}]",UDP,1,10M,,9999230.805999713,0.0,0.126120290933667,b0:35:9f:ff:90:1f,82322818.0,65858254.0
2025-07-29 14:51:06,TEST3_20250729_145106,44,5220,20,17,63,127,-92,0,1,off,63.022,98.214,133.704,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -47, 'tx_retries': 225, 'tx_failed': 225, 'tx_bitrate_mbps': 65, 'rx_bitrate_mbps': 6, 'tx_bytes': 88757283, 'rx_bytes': 504266, 'mcs_index': 7}]",UDP,1,5M,,4999616.402915338,0.0,0.06624071441314,b0:35:9f:ff:90:1f,88756420.0,71005136.0
2025-07-29 14:52:27,TEST1_20250729_145227,44,5220,40,10,31,63,-92,0,1,off,21.373,84.349,202.448,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -48, 'tx_retries': 600, 'tx_failed': 600, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 135731354, 'rx_bytes': 3082887, 'mcs_index': 7}]",TCP,16,,,110442626.60322756,0.0,,b0:35:9f:ff:90:1f,135730927.0,108584741.0
2025-07-29 14:53:42,TEST2_20250729_145342,44,5220,40,10,31,63,-92,0,1,off,19.908,83.18,201.014,"[{'client_mac': 'b0:35:9f:ff:90:1f', 'signal_rssi_dbm': -47, 'tx_retries': 1305, 'tx_failed': 1305, 'tx_bitrate_mbps': 135, 'rx_bitrate_mbps': 6, 'tx_bytes': 264349992, 'rx_bytes': 3086268, 'mcs_index': 7}]",UDP,1,100M,,99991129.67096263,0.037071791841888004,0.220825426557947,b0:35:9f:ff:90:1f,264349565.0,211479652.0
